Ticker,Total Revenue,Net Income,Net income to total revenue ratio,Market Cap,Free Cash Flow,EPS
UHAL,5633856000.0,567286000.0,0.1006923144645514,12820671488,-1540142000.0,2.72
UHAL-B,5633856000.0,567286000.0,0.1006923144645514,12935100416,-1540142000.0,2.72
UHG,414814052.0,137780110.0,0.3321490902627377,293181728,28062552.0,2.39
UHS,15017506000.0,934353000.0,0.0622175879270499,15723629568,524742000.0,13.6
UHT,98418000.0,18041000.0,0.1833099636245402,621820096,35319000.0,1.3
UI,1928490000.0,349960000.0,0.1814684027399675,11757094912,529541000.0,5.8
UIS,1988200000.0,-376800000.0,-0.1895181571270495,384812288,6900000.0,-5.49
ULBI,168946000.0,10063000.0,0.0595634107939815,179386912,-623000.0,0.6
ULCC,3612000000.0,-64000000.0,-0.0177187153931339,814873344,-348000000.0,-0.29
ULH,1766242000.0,127651000.0,0.0722726557289431,1112432256,-30308000.0,4.85
ULS,2760000000.0,268000000.0,0.0971014492753623,11030387712,252000000.0,1.34
ULTA,11321166000.0,1209521000.0,0.1068371402733605,17539569664,1040999000.0,24.92
ULY,165727000.0,74215000.0,0.447814779728107,13291957,-65294000.0,179.66
UMAC,-2085429.0,-1606727.0,0.7704539449676782,10885564,-1779716.0,-0.28
UMBF,1364247000.0,379080000.0,0.2778675709017502,5049597952,445694000.0,7.75
UMC,223458534000.0,52107336000.0,0.233185705943994,21974902784,-8020475000.0,0.66
UMH,231036000.0,13485000.0,0.0583675271386277,1431321856,120077000.0,-0.07
UNB,45913000.0,10017000.0,0.2181735020582406,117620624,7245000.0,2.2
UNF,2359454000.0,128470000.0,0.0544490377858606,3522903808,43771000.0,6.84
UNFI,30242000000.0,-143000000.0,-0.004728523245817,899782592,301000000.0,-2.4
UNH,381255000000.0,14103000000.0,0.0369909902820946,545001308160,25682000000.0,15.12
UNIT,1157676000.0,-28530000.0,-0.0246442009681465,1076706432,-63873000.0,-0.12
UNM,12578200000.0,1317300000.0,0.1047288165238269,10308543488,1068000000.0,6.81
UNP,24138000000.0,6494000000.0,0.269036374181788,156009512960,4773000000.0,10.63
UNTY,99915000.0,38760000.0,0.3879297402792374,338610208,45954000.0,3.79
UONE,460323000.0,-103332000.0,-0.2244771606024465,73220032,29469000.0,-2.16
UONEK,460323000.0,-103332000.0,-0.2244771606024465,73220040,29469000.0,-2.16
UP,959829000.0,-420294000.0,-0.4378842481316984,1269748480,-706190000.0,6.3
UPBD,4169666000.0,54745000.0,0.0131293489694378,1823737728,146888000.0,0.98
UPLD,286374000.0,-132251000.0,-0.4618121756863402,60257200,48723000.0,-4.81
UPS,89502000000.0,5254000000.0,0.0587025988246072,108768206848,5080000000.0,6.13
UPST,524850000.0,-201781000.0,-0.384454606077927,3804327936,-172579000.0,-2.32
UPWK,743733000.0,74373000.0,0.0999995966294355,1272547584,10870000.0,0.54
UPXI,81433807.0,-23271488.0,-0.2857718293828508,4305079,-419867.0,-1.23
URBN,5240295000.0,296622000.0,0.0566040652291521,3382278144,309786000.0,3.27
URG,15846000.0,-47784000.0,-3.0155244225672093,423860544,-19021000.0,-0.18
URGN,85011000.0,-113584000.0,-1.3361094446601027,588961920,-76570000.0,-3.09
URI,14751000000.0,2560000000.0,0.1735475560978916,49023897600,634000000.0,37.84
UROY,42706000.0,11539000.0,0.2701962253547511,265859440,-104918000.0,0.06
USAC,906723000.0,88554000.0,0.0976637848604259,2639680256,33363000.0,0.52
USAP,311459000.0,17529000.0,0.0562802808716396,389749824,12205000.0,1.82
USAS,94362000.0,-38147000.0,-0.4042623089803098,65322456,-20954000.0,-0.16
USB,27254000000.0,5292000000.0,0.1941733323548836,73702883328,8447000000.0,3.15
USCB,70029000.0,17361000.0,0.2479115794884976,298164064,22383000.0,0.88
USEA,46276000.0,7467000.0,0.1613579393205981,22981760,-87976000.0,0.93
USEG,27502000.0,-40105000.0,-1.458257581266817,26445564,1605000.0,-1.58
USFD,36700000000.0,522000000.0,0.0142234332425068,14480278528,831000000.0,2.1
USIO,80284662.0,-869674.0,-0.0108323804115909,41862900,14080938.0,-0.04
USLM,288802000.0,86229000.0,0.2985748021135587,2337012224,58009000.0,3.01
USM,3840000000.0,72000000.0,0.01875,4777652224,128000000.0,0.83
USNA,875117000.0,55082000.0,0.0629424408393392,777714880,56147000.0,2.86
USPH,627673000.0,12582000.0,0.0200454695358889,1290556928,72684000.0,0.99
UTHR,2616700000.0,1069400000.0,0.40868269194023,16174775296,747600000.0,21.76
UTI,706627000.0,29864000.0,0.0422627496543438,939015936,-7537000.0,0.49
UTL,507900000.0,48400000.0,0.0952943492813545,975292160,-34000000.0,3.02
UTMD,46578000.0,15630000.0,0.3355661471080767,236409376,21642000.0,4.33
UTZ,1426664000.0,4172000.0,0.0029243045314103,1393933312,20916000.0,0.04
UUU,17802418.0,-1003126.0,-0.0563477388296353,2937362,604076.0,-0.43
UUUU,45597000.0,-12322000.0,-0.2702370770006799,801983040,-60119000.0,-0.09
UVE,1483677000.0,83157000.0,0.0560479133935485,609264192,66952000.0,2.85
UVSP,292730000.0,71682000.0,0.2448741160796638,830206656,83017000.0,2.43
UVV,2827901000.0,121792000.0,0.0430679857604633,1354399488,-140645000.0,4.87
UWMC,1043166000.0,2933000.0,0.0028116330478562,14554865664,138810000.0,0.03
UXIN,1362448000.0,-395069000.0,-0.2899699658262187,291317280,-275139000.0,-47.11
V,34918000000.0,19106000000.0,0.547167649922676,537782878208,19696000000.0,9.33
VABK,52240000.0,15626000.0,0.2991194486983154,215948112,12733000.0,2.9
VAC,4715000000.0,161000000.0,0.0341463414634146,2594203136,114000000.0,4.25
VAL,2074000000.0,1023200000.0,0.4933461909353905,4442158080,-428600000.0,13.66
VALE,42056000000.0,9702000000.0,0.2306924101198402,45868888064,7245000000.0,2.25
VALN,150782000.0,-32407000.0,-0.2149261848231221,509298560,-217056000.0,-0.53
VALU,37487000.0,19016000.0,0.5072691866513724,393862112,17855000.0,2.02
VAPO,70919000.0,-54422000.0,-0.7673825068035365,13505941,-27266000.0,-8.4
VATE,1364600000.0,-19300000.0,-0.0141433387073134,54039420,8100000.0,-2.37
VBFC,26286000.0,2564000.0,0.0975424180171954,72515264,4341000.0,1.71
VBNK,113384000.0,47009000.0,0.4145999435546461,350519392,94355000.0,1.29
VBTX,422611000.0,87478000.0,0.2069941388179673,1369980800,142233000.0,1.6
VC,3951000000.0,545000000.0,0.1379397620855479,2794646528,142000000.0,19.22
VCEL,214520000.0,789000.0,0.0036779787432407,2532409856,7798000.0,0.01
VCNX,356000.0,-17757000.0,-49.87921348314607,9899721,-17301000.0,-3.96
VCSA,1014965000.0,-366324000.0,-0.3609227904410497,78581616,-64410000.0,-28.87
VCTR,850960000.0,237155000.0,0.2786911253172887,3540277760,325122000.0,3.56
VCYT,399579000.0,-54041000.0,-0.1352448451995725,2423421696,34261000.0,-0.74
VECO,701653000.0,83009000.0,0.1183049171028984,2015292672,33744000.0,1.53
VEEE,26124719.0,-9322689.0,-0.3568531780188717,3971739,-12097251.0,-0.99
VEEV,2487693000.0,555848000.0,0.2234391462290564,35081674752,911339000.0,3.76
VEL,185990000.0,61470000.0,0.3305016398731114,621463424,48655000.0,1.75
VEON,2895000000.0,-3216000000.0,-1.110880829015544,2024407680,1547000000.0,4.36
VERB,102000.0,-11800000.0,-115.68627450980392,10526663,-10903000.0,-0.03
VERI,131958000.0,-59795000.0,-0.4531366040709922,118044584,-81541000.0,-1.59
VERO,51677000.0,-38813000.0,-0.7510691410105076,3961380,-27316000.0,-8.46
VERU,14091909.0,-53038875.0,-3.763782110713318,119800672,-88679514.0,-0.3
VERV,20648000.0,-192651000.0,-9.330249903138318,566984128,-158832000.0,-2.59
VERX,617826000.0,19783000.0,0.0320203422970221,5880260608,6099000.0,0.13
VET,2142192000.0,-825947000.0,-0.3855616116575918,1619881216,434337000.0,-3.71
VEV,29634000.0,-17918000.0,-0.6046433151110211,7302898,-27089000.0,-0.39
VFC,10275632000.0,-1170343000.0,-0.1138949896220495,7172645376,803596000.0,-3.01
VFF,313994000.0,-50183000.0,-0.1598215252520748,115079840,-1203000.0,-0.46
VFS,34004892000000.0,-58122864000000.0,-1.709250069078296,8416908288,-78602646000000.0,-1.0
VGR,1420942000.0,199674000.0,0.1405222732525324,2384246784,199427000.0,1.26
VHAI,243275.0,-13845182.0,-56.91165142328641,6833970,-2696328.0,-0.09
VHC,6000.0,-20146000.0,-3357.6666666666665,27080708,-24838000.0,-5.61
VHI,2012200000.0,25600000.0,0.0127223934002584,826491072,-44600000.0,0.86
VIAV,1000400000.0,-25800000.0,-0.0257896841263494,1910670848,96900000.0,-0.12
VICI,3744667000.0,2635416000.0,0.7037784668169426,35059249152,2176974000.0,2.55
VICR,370222000.0,9581000.0,0.025879067154302,1737955456,41076000.0,0.21
VIK,4932144000.0,-2173349000.0,-0.4406499485821987,14523458560,694996000.0,-4.84
VINE,1262487.0,-6273798.0,-4.969396120514508,5713107,-4809009.0,-0.39
VINO,2006877.0,-13884430.0,-6.918425992225732,4766450,-6740814.0,-123.88
VINP,537268000.0,170185000.0,0.316759978260384,555096768,177441000.0,0.52
VIOT,910549000.0,-106343000.0,-0.1167899805501955,96942712,-216833000.0,-0.05
VIPS,111961386000.0,8408356000.0,0.0751004993810991,6689462784,9183776000.0,2.13
VIR,57649000.0,-483040000.0,-8.378983156689621,1134106240,-800358000.0,-3.58
VIRC,280909000.0,25492000.0,0.0907482494330904,251704016,21712000.0,1.63
VIRT,2501965000.0,189856000.0,0.0758827561536632,4809923072,415648000.0,1.99
VISL,32551000.0,-7561000.0,-0.2322816503333231,16923984,-10446000.0,-3.12
VIST,1348653000.0,434331000.0,0.3220479990034501,4971163648,16303000.0,4.34
VITL,541557000.0,47095000.0,0.0869622218898472,1355460480,39368000.0,1.06
VIV,53871167000.0,5189820000.0,0.0963376197140856,15494489088,9974580000.0,0.55
VIVK,62388755.0,-11554593.0,-0.1852031347636284,58551400,-4085820.0,-0.51
VLCN,3545641.0,-41398010.0,-11.675747770290338,6852817,-30517814.0,-8090.18
VLD,45625000.0,-104226000.0,-2.284405479452055,10691553,-108846000.0,-16.72
VLGEA,2212135000.0,50325000.0,0.0227495157393197,473530944,58113000.0,3.38
VLN,61262000.0,-28613000.0,-0.4670595148705559,229095568,-7544000.0,-0.27
VLO,140067000000.0,5949000000.0,0.0424725310030199,47009357824,8318000000.0,17.65
VLRS,3240973000.0,115819000.0,0.0357358731467371,659179520,238685000.0,1.01
VLTO,5077000000.0,792000000.0,0.1559976363994485,27782127616,909000000.0,3.2
VLY,1818820000.0,379604000.0,0.2087089431609505,4420047360,378192000.0,0.71
VLYPO,1818820000.0,379604000.0,0.2087089431609505,3354934528,378192000.0,1.11
VLYPP,1818820000.0,379604000.0,0.2087089431609505,2942885120,378192000.0,1.11
VMAR,4473066.0,-14702244.0,-3.2868381553055555,2286990,-14946725.0,-14.03
VMC,7580200000.0,914600000.0,0.1206564470594443,32382433280,664200000.0,6.92
VMD,205699000.0,9467000.0,0.0460235586949863,295076064,19119000.0,0.23
VMEO,421083000.0,33053000.0,0.0784952135327239,853057472,37677000.0,0.19
VMI,4083386000.0,167097000.0,0.0409211864859212,5762607616,210004000.0,8.36
VNCE,288005000.0,30207000.0,0.1048835957709067,23323690,180000.0,2.42
VNDA,182022000.0,-10927000.0,-0.0600312050191735,308353024,12418000.0,-0.19
VNET,7677290000.0,-2616580000.0,-0.3408207844174181,727904064,-997148000.0,-2.39
VNO,1779522000.0,80175000.0,0.0450542336649954,7054407680,648152000.0,0.09
VNOM,919443000.0,235832000.0,0.2564944210788488,8536155648,-270173000.0,2.92
VNRX,976516.0,-32421485.0,-33.201181547460564,66313084,-19146748.0,-0.4
VNT,3006600000.0,403700000.0,0.1342712698729462,5384110592,394900000.0,2.6
VOXR,12233984.0,53595.0,0.0043808296626838,140170160,-224131.0,0.01
VOXX,448646000.0,-39381000.0,-0.0877774459150421,110991328,-23254000.0,-1.69
VOYA,7563000000.0,840000000.0,0.1110670368901229,6964218368,1638000000.0,7.59
VPG,333524000.0,21001000.0,0.0629669828857893,363582304,30739000.0,1.55
VRA,457027000.0,4396000.0,0.0096186877361731,171913872,44223000.0,0.02
VRAR,9985351.0,-21666389.0,-2.1698174656053655,16879642,-9308747.0,-1.52
VRCA,13908000.0,-86933000.0,-6.250575208513086,104111344,-38939000.0,-1.89
VRDN,288000.0,-228055000.0,-791.8576388888889,959656576,-185068000.0,-4.25
VRE,279214000.0,-60839000.0,-0.2178938018867248,1778380672,45540000.0,-1.16
VREX,832700000.0,34200000.0,0.0410712141227332,509945248,87700000.0,0.74
VRM,529298000.0,-312983000.0,-0.5913171786026019,13926519,-548489000.0,-231.97
VRME,16715000.0,-1829000.0,-0.1094226742446904,14123192,-2827000.0,-0.18
VRN,4275900000.0,-9400000.0,-0.0021983675951261,4466752000,975200000.0,0.43
VRNS,520775000.0,-88353000.0,-0.1696567615572944,6349387776,54317000.0,-0.79
VRNT,915098000.0,50556000.0,0.0552465419004303,1964996992,124905000.0,0.66
VRRM,853102000.0,96702000.0,0.1133533856443895,4546235392,148616000.0,0.58
VRSK,2775600000.0,888900000.0,0.3202550799827064,38856118272,830700000.0,6.22
VRSN,1528100000.0,846100000.0,0.5536941299653164,17948639232,808000000.0,8.33
VRT,7199900000.0,498900000.0,0.0692926290642925,31148537856,765900000.0,1.28
VRTS,876582000.0,109212000.0,0.124588458353012,1498990976,228336000.0,14.94
VRTX,10337400000.0,-489900000.0,-0.0473910267572116,127990202368,3278900000.0,-1.96
VS,110606.0,-9876038.0,-89.29025550150986,4693334,-5540317.0,-6.05
VSAT,4630427000.0,-1024812000.0,-0.2213212733944407,2021610496,-851189000.0,-8.46
VSCO,6134000000.0,105000000.0,0.0171177045973263,1836899200,133000000.0,1.75
VSEC,974176000.0,11774000.0,0.0120861117498275,1713612544,-40495000.0,2.18
VSH,3126407000.0,171458000.0,0.0548418679973528,2755814656,36293000.0,1.23
VST,14063000000.0,648000000.0,0.0460783616582521,29350416384,3777000000.0,1.36
VSTA,1567110000.0,-46115000.0,-0.0294267792305581,179347088,92023000.0,-0.1
VSTM,10000000.0,-89491000.0,-8.9491,100609248,-86460000.0,-3.21
VSTO,2696911000.0,-6485000.0,-0.0024046028956832,2338644480,370353000.0,-0.13
VSTS,2837440000.0,183616000.0,0.0647118529378594,1849951744,179107000.0,0.89
VTAK,436000.0,-9491000.0,-21.76834862385321,1344702,-20695000.0,30.61
VTEX,220538000.0,3341000.0,0.0151493166710498,1304843264,3787000.0,0.02
VTGN,970400.0,-33191900.0,-34.20434872217642,95783048,-25874000.0,-0.93
VTLE,1838745000.0,256898000.0,0.139713772165254,1370179712,-667970000.0,9.0
VTNR,3196539000.0,-115455000.0,-0.0361187521879132,38696220,-202018000.0,-1.18
VTOL,1372867000.0,31141000.0,0.0226831878106182,1139282560,-49470000.0,1.06
VTR,4715118000.0,-156868000.0,-0.0332691567846234,25660993536,476868000.0,-0.37
VTRS,15239200000.0,-646500000.0,-0.0424234867972072,14417721344,2325100000.0,-0.54
VTS,252148000.0,27193000.0,0.1078453923885971,762994176,21276000.0,0.89
VTSI,32067923.0,5078325.0,0.1583615190793616,75050976,-6034549.0,0.63
VTVT,1000000.0,-20177000.0,-20.177,38536472,-19081000.0,-6.83
VUZI,6343381.0,-81523349.0,-12.851718823132332,57417028,-42858790.0,-1.25
VVI,1309613000.0,30119000.0,0.0229983972364354,728270464,28589000.0,0.96
VVOS,14022000.0,-12045000.0,-0.8590072742832692,9866704,-12749000.0,-6.8
VVV,1573500000.0,168100000.0,0.1068319034000635,5438145536,-221300000.0,1.46
VVX,4124561000.0,-12292000.0,-0.0029801959529753,1787670144,162947000.0,-0.39
VXRT,15653000.0,-75658000.0,-4.833450456781447,197166880,-72324000.0,-0.45
VYGR,143769000.0,9023000.0,0.0627604003644735,357738432,74663000.0,0.27
VYNE,486000.0,-28427000.0,-58.491769547325106,26843908,-25341000.0,1.72
VYX,1691000000.0,-564000000.0,-0.3335304553518628,2003224448,317000000.0,-4.18
VZ,134243000000.0,11252000000.0,0.0838181506670738,175873753088,12912000000.0,2.66
VZIO,1720100000.0,15100000.0,0.0087785593860822,2256365312,-3700000.0,0.07
W,11904000000.0,-627000000.0,-0.0526713709677419,5200333312,-2000000.0,-5.26
WAB,10217000000.0,1016000000.0,0.0994421062934325,29705783296,1015000000.0,5.7
WABC,313468000.0,152948000.0,0.4879222121556267,1382057600,157047000.0,5.73
WAFD,711017000.0,189109000.0,0.2659697306815449,2978311424,198894000.0,2.5
WAL,2281000000.0,735500000.0,0.3224462954844366,8991824896,-442900000.0,6.64
WASH,192010000.0,45859000.0,0.2388365189313056,559515520,26555000.0,2.68
WAT,2239695000.0,493494000.0,0.2203398230562643,20559994880,442177000.0,10.02
WATT,370375.0,-19576090.0,-52.85478231522106,6013460,-19435588.0,-3.42
WAVE,306000.0,-1852000.0,-6.052287581699346,23085336,-2607000.0,-0.32
WAY,846387000.0,-65050000.0,-0.0768560953795367,4536484864,29943000.0,-0.44
WB,1739188000.0,322088000.0,0.1851944700630409,1818672256,636048000.0,1.29
WBA,145532000000.0,-5811000000.0,-0.0399293626144078,7985293824,141000000.0,-6.74
WBD,39934000000.0,-11769000000.0,-0.2947112736014424,19222974464,6161000000.0,-4.81
WBS,2594041000.0,809824000.0,0.3121862761614022,8130735104,938346000.0,4.6
WBTN,1278636000.0,-108372000.0,-0.0847559430518146,1727837312,-7538000.0,-1.18
WCC,21947500000.0,723200000.0,0.0329513612028704,8129832960,400900000.0,12.86
WCN,8421172000.0,861310000.0,0.1022791126935775,48113270784,1192817000.0,3.33
WD,1041814000.0,87586000.0,0.0840706690445703,3613135616,-16719000.0,2.59
WDAY,7862922000.0,1541204000.0,0.1960090663496344,69509529600,1911000000.0,5.8
WDC,13003000000.0,-798000000.0,-0.0613704529723909,22527014912,-781000000.0,-2.61
WDFC,575018000.0,69435000.0,0.1207527416533047,3561061376,91520000.0,5.1
WDH,2729242000.0,198128000.0,0.0725945152536858,387386976,392994000.0,0.1
WEAV,186995000.0,-29940000.0,-0.1601112329206663,810051776,6531000.0,-0.43
WEC,8627100000.0,1369300000.0,0.1587207752315378,29404829696,525500000.0,4.33
WELL,6967811000.0,593241000.0,0.0851402255313756,73511985152,1551162000.0,1.08
WEN,2196686000.0,201623000.0,0.0917850798885229,3438871808,260395000.0,0.98
WERN,3169567000.0,63054000.0,0.0198935690584865,2284416256,-124419000.0,0.99
WES,3427579000.0,1517128000.0,0.44262378781058,14679921664,926254000.0,3.87
WEST,835467000.0,-44862000.0,-0.0536969144203182,770768384,-228848000.0,-0.48
WEX,2640900000.0,246100000.0,0.0931879283577568,7847865856,759800000.0,5.77
WEYS,300230000.0,30136000.0,0.1003763781101155,319525376,95322000.0,3.17
WF,12285081000000.0,2722916000000.0,0.2216441226557643,8967395328,1228743000000.0,7.73
WFC,82887000000.0,18742000000.0,0.2261150723273854,199018446848,40358000000.0,4.88
WFCF,25719000.0,2166000.0,0.0842178933862125,58149908,2674000.0,0.39
WFG,6551000000.0,146000000.0,0.022286673790261,7156115968,48000000.0,1.69
WFRD,5438000000.0,500000000.0,0.0919455682236116,7677252608,623000000.0,6.71
WGO,3023600000.0,85900000.0,0.0284098425717687,1727455232,211300000.0,2.68
WGS,243657000.0,-117471000.0,-0.4821162535859836,875973696,-185858000.0,-4.38
WH,1395000000.0,254000000.0,0.182078853046595,6215718400,339000000.0,3.08
WHD,1127248000.0,190320000.0,0.1688359615630278,3986137856,296303000.0,2.9
WHF,28407000.0,22833000.0,0.8037807582638082,276360480,90369000.0,0.98
WHG,90529000.0,6911000.0,0.0763401782854113,123882312,-1332000.0,0.71
WHLM,16997000.0,626000.0,0.0368300288286168,27488622,540000.0,0.12
WHLR,103608000.0,-11379000.0,-0.1098274264535557,1432651,913000.0,-1472.07
WHLRD,103608000.0,-11379000.0,-0.1098274264535557,17863994,913000.0,-1.868
WHLRP,103608000.0,-11379000.0,-0.1098274264535557,2553933,913000.0,-1.868
WHR,18493000000.0,534000000.0,0.0288757908397772,5625576960,366000000.0,9.68
WILC,545356000.0,41342000.0,0.0758073625301637,152814352,10162000.0,0.79
WINA,82587700.0,40117000.0,0.485750299378721,1269431040,43610400.0,10.97
WING,545649000.0,94557000.0,0.1732927211449118,11314721792,80768000.0,3.21
WISA,1789000.0,-52432000.0,-29.30799329234209,7447305,-14876000.0,-4124.72
WIT,905010000000.0,115941000000.0,0.128110186627772,33597327360,165706000000.0,0.26
WIX,1653134000.0,73449000.0,0.0444301550872464,9134407680,182197000.0,1.26
WK,677998000.0,-89700000.0,-0.1323012752250006,4318110720,68516000.0,-1.64
WKC,46164900000.0,135800000.0,0.0029416288132325,1701313408,183700000.0,2.27
WKHS,9616609.0,-131378262.0,-13.661599634548937,16934380,-141711500.0,-9.86
WKME,272990000.0,-45192000.0,-0.1655445254404923,1302426240,11485000.0,-0.5
WKSP,3732032.0,-15336289.0,-4.109366961483717,17763854,-15620636.0,-0.74
WLDN,551900000.0,17133000.0,0.0310436673310382,533326592,29289000.0,1.24
WLFC,490228000.0,89026000.0,0.1816012141289359,772655104,60957000.0,12.89
WLK,12123000000.0,275000000.0,0.0226841540872721,18701547520,1302000000.0,2.1
WLKP,1187778000.0,56765000.0,0.04779091715792,804313792,405178000.0,1.61
WLY,1872987000.0,-200319000.0,-0.1069516232627348,2576662272,105882000.0,-2.01
WLYB,1872987000.0,-200319000.0,-0.1069516232627348,2576662272,105882000.0,-2.01
WM,20976000000.0,2544000000.0,0.1212814645308924,85094834176,1824000000.0,6.3
WMB,10450000000.0,2825000000.0,0.2703349282296651,55790428160,3371000000.0,2.32
WMG,6382000000.0,546000000.0,0.0855531181447822,14859118592,446000000.0,1.04
WMK,4732905000.0,93173000.0,0.0196862180838195,1817793920,96517000.0,3.47
